Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
37453679,605,12847,True,False,True,False,False,True,False,False,False,1226,1756,0,5938,7282,True,True,True,False,True
37453679,605,12847,True,False,True,False,False,True,False,False,False,1226,1810,0,5928,7199,True,False,False,True,False
37453685,605,12848,True,False,True,False,False,True,False,False,False,1226,1756,0,5938,7206,True,True,True,False,True
37453685,605,12848,True,False,True,False,False,True,False,False,False,1226,1756,0,5915,7231,True,False,False,True,False
37453691,605,12848,True,False,True,False,False,True,False,False,False,1224,1757,1,5924,7206,True,True,True,False,True
37453691,605,12848,True,False,True,False,False,True,False,False,False,1224,1757,1,5910,7243,True,False,False,True,False
37453696,605,12848,True,False,True,False,False,True,False,False,False,1226,1758,1,5924,7239,True,True,True,False,True
37453696,605,12848,True,False,True,False,False,True,False,False,False,1226,1758,1,5924,7253,True,False,False,True,False
37453702,605,12847,True,False,True,False,False,True,False,False,False,1226,1758,0,5921,7283,True,True,True,False,True
37453702,605,12847,True,False,True,False,False,True,False,False,False,1226,1758,0,5921,7283,True,False,False,True,False
37453708,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,0,5921,7283,True,True,True,False,True
37453708,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,0,5921,7283,True,False,False,True,False
37453713,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,0,5897,7283,True,True,True,False,True
37453713,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,0,5897,7283,True,False,False,True,False
37453719,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,1,5897,7275,True,True,True,False,True
37453719,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,1,5897,7275,True,True,True,True,False
37453725,605,12921,True,False,True,False,False,True,False,False,False,1226,1757,1,5924,7271,True,True,True,False,True
37453725,605,12921,True,False,True,False,False,True,False,False,False,1226,1757,1,5924,7271,True,True,True,False,False
37453731,605,12921,True,False,True,False,False,True,False,False,False,1226,1757,0,5924,7271,True,True,True,False,True
37453731,605,12921,True,False,True,False,False,True,False,False,False,1226,1757,0,5924,7271,True,True,True,False,False
37453737,605,12923,True,False,True,False,False,True,False,False,False,1226,1757,0,5930,7271,True,True,True,False,True
37453744,605,12923,True,False,True,False,False,True,False,False,False,1225,1757,0,5930,7225,True,True,True,False,True
37453744,602,12941,True,False,True,False,False,True,False,False,False,1268,1810,1,5895,7222,True,False,False,True,False
37453751,605,12921,True,False,True,False,False,True,False,False,False,1225,1757,0,5914,7238,True,True,True,False,True
37453751,605,12944,True,False,True,False,False,True,False,False,False,1269,1810,1,5935,7228,True,False,False,True,False
37453760,605,12919,True,False,True,False,False,True,False,False,False,1225,1757,1,5950,7238,True,True,True,False,True
37453760,605,12919,True,False,True,False,False,True,False,False,False,1270,1811,1,5930,7240,True,False,False,True,False
37453766,605,12921,True,False,True,False,False,True,False,False,False,1226,1756,0,5901,7245,True,True,True,False,True
37453766,605,12921,True,False,True,False,False,True,False,False,False,1269,1810,1,5928,7260,True,False,False,True,False
37453771,605,12921,True,False,True,False,False,True,False,False,False,1227,1756,1,5901,7256,True,True,True,False,True
37453771,605,12921,True,False,True,False,False,True,False,False,False,1271,1810,1,5868,7201,True,False,False,True,False
37453777,605,12921,True,False,True,False,False,True,False,False,False,1227,1756,1,5905,7256,True,True,True,False,True
37453777,605,12921,True,False,True,False,False,True,False,False,False,1269,1811,1,5938,7264,True,False,False,True,False
37453785,605,12921,True,False,True,False,False,True,False,False,False,1226,1757,1,5905,7289,True,True,True,False,True
37453785,605,12921,True,False,True,False,False,True,False,False,False,1270,1811,2,5938,7254,True,False,False,True,False
37453792,605,12923,True,False,True,False,False,True,False,False,False,1228,1757,1,5902,7240,True,True,True,False,True
37453792,605,12923,True,False,True,False,False,True,False,False,False,1269,1810,1,5934,7239,True,False,False,True,False
37453798,605,12922,True,False,True,False,False,True,False,False,False,1228,1757,1,5933,7240,True,True,True,False,True
37453798,605,12922,True,False,True,False,False,True,False,False,False,1270,1810,1,5906,7280,True,False,False,True,False
37453804,605,12922,True,False,True,False,False,True,False,False,False,1226,1757,1,5933,7243,True,True,True,False,True
37453804,605,12922,True,False,True,False,False,True,False,False,False,1270,1765,1,5935,7217,True,False,False,True,False
37453810,604,12921,True,False,True,False,False,True,False,False,False,1226,1798,1,5939,7243,True,True,True,False,True
37453810,604,12921,True,False,True,False,False,True,False,False,False,1269,1757,1,5922,7249,True,False,False,True,False
37453816,604,12923,True,False,True,False,False,True,False,False,False,1226,1798,1,5888,7243,True,True,True,False,True
37453816,604,12923,True,False,True,False,False,True,False,False,False,1269,1757,1,5922,7245,True,False,False,True,False
37453821,604,12923,True,False,True,False,False,True,False,False,False,1224,1799,1,5888,7275,True,True,True,False,True
37453821,604,12923,True,False,True,False,False,True,False,False,False,1224,1757,1,5947,7277,True,False,False,True,False
37453827,604,12923,True,False,True,False,False,True,False,False,False,1224,1799,2,5888,7275,True,True,True,False,True
37453827,604,12923,True,False,True,False,False,True,False,False,False,1224,1799,0,5898,7266,False,False,False,True,False
37453833,603,12921,True,False,True,False,False,True,False,False,False,1226,1800,2,5894,7282,True,True,True,False,True
37453833,603,12921,True,False,True,False,False,True,False,False,False,1226,1800,2,5911,7238,False,False,False,True,False
37453839,604,12922,True,False,True,False,False,True,False,False,False,1226,1800,0,5902,7282,True,True,True,False,True
37453839,604,12922,True,False,True,False,False,True,False,False,False,1226,1800,0,5902,7238,False,False,False,True,False
37453846,604,12922,True,False,True,False,False,True,False,False,False,1225,1800,1,5902,7215,True,True,True,False,True
37453846,604,12922,True,False,True,False,False,True,False,False,False,1225,1800,1,5902,7215,True,False,False,True,False
37453852,604,12921,True,False,True,False,False,True,False,False,False,1226,1800,1,5913,7274,True,True,True,False,True
37453852,604,12921,True,False,True,False,False,True,False,False,False,1226,1800,1,5913,7274,True,False,False,True,False
37453858,603,12921,True,False,True,False,False,True,False,False,False,1226,1799,1,5913,7274,True,True,True,False,True
37453858,603,12921,True,False,True,False,False,True,False,False,False,1226,1799,1,5913,7274,True,True,True,True,False
37453863,603,12921,True,False,True,False,False,True,False,False,False,1227,1800,1,5927,7257,True,True,True,False,True
37453863,603,12921,True,False,True,False,False,True,False,False,False,1227,1800,1,5927,7257,True,True,True,True,False
37453869,603,12922,True,False,True,False,False,True,False,False,False,1227,1800,1,5927,7257,True,True,True,False,True
37453869,603,12922,True,False,True,False,False,True,False,False,False,1227,1800,1,5927,7257,True,True,True,False,False
