Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
36058751,626,11771,False,True,True,True,False,True,True,False,False,0,2368,1,5841,7112,False,False,False,False,False
36058757,626,11770,False,True,True,True,False,True,True,False,False,0,2367,0,5829,7112,False,False,False,False,False
36058763,626,11770,False,True,True,True,False,True,True,False,False,0,2367,0,5823,7101,False,False,False,False,False
36058763,626,11789,False,True,True,True,False,True,True,False,False,0,2303,1,5817,7109,False,False,False,False,False
36058769,626,11771,False,True,True,True,False,True,True,False,False,0,2367,1,5823,7101,False,False,False,False,False
36058769,626,11790,False,True,True,True,False,True,True,False,False,0,2303,1,5817,7109,False,False,False,False,False
36058775,626,11771,False,True,True,True,False,True,True,False,False,0,2368,1,5846,7106,False,False,False,False,False
36058775,626,11771,False,True,True,True,False,True,True,False,False,0,2304,1,5825,7123,False,False,False,False,False
36058780,626,11771,False,True,True,True,False,True,True,False,False,0,2368,1,5802,7140,False,False,False,False,False
36058780,626,11771,False,True,True,True,False,True,True,False,False,0,2348,1,5832,7123,False,False,False,False,False
36058786,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5802,7140,False,False,False,False,False
36058786,626,11770,False,True,True,True,False,True,True,False,False,0,2346,1,5874,7058,False,False,False,False,False
36058792,626,11770,False,True,True,True,False,True,True,False,False,0,2369,1,5836,7081,False,False,False,False,False
36058792,626,11770,False,True,True,True,False,True,True,False,False,0,2347,1,5805,7091,False,False,False,False,False
36058798,626,11773,False,True,True,True,False,True,True,False,False,0,2369,1,5836,7081,False,False,False,False,False
36058798,626,11773,False,True,True,True,False,True,True,False,False,0,2347,1,5820,7101,False,False,False,False,False
36058803,626,11773,False,True,True,True,False,True,True,False,False,0,2367,1,5837,7095,False,False,False,False,False
36058803,626,11773,False,True,True,True,False,True,True,False,False,0,2346,0,5834,7128,False,False,False,False,False
36058809,626,11773,False,True,True,True,False,True,True,False,False,0,2367,1,5837,7095,False,False,False,False,False
36058809,626,11773,False,True,True,True,False,True,True,False,False,0,2346,0,5832,7123,False,False,False,False,False
36058815,626,11770,False,True,True,True,False,True,True,False,False,0,2369,1,5856,7103,False,False,False,False,False
36058815,626,11770,False,True,True,True,False,True,True,False,False,0,2347,1,5857,7131,False,False,False,False,False
36058821,626,11769,False,True,True,True,False,True,True,False,False,0,2369,1,5856,7103,False,False,False,False,False
36058821,626,11769,False,True,True,True,False,True,True,False,False,0,2347,1,5807,7131,False,False,False,False,False
36058827,626,11769,False,True,True,True,False,True,True,False,False,0,2368,1,5857,7105,False,False,False,False,False
36058827,626,11769,False,True,True,True,False,True,True,False,False,0,2346,1,5861,7130,False,False,False,False,False
36058833,626,11768,False,True,True,True,False,True,True,False,False,0,2368,0,5857,7116,False,False,False,False,False
36058833,626,11768,False,True,True,True,False,True,True,False,False,0,2368,1,5845,7143,False,False,False,False,False
36058839,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5797,7116,False,False,False,False,False
36058839,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5829,7143,False,False,False,False,False
36058846,626,11770,False,True,True,True,False,True,True,False,False,0,2367,1,5835,7062,False,False,False,False,False
36058846,626,11770,False,True,True,True,False,True,True,False,False,0,2367,1,5835,7060,False,False,False,False,False
36058852,626,11771,False,True,True,True,False,True,True,False,False,0,2367,0,5835,7124,False,False,False,False,False
36058858,626,11771,False,True,True,True,False,True,True,False,False,0,2369,1,5844,7124,False,False,False,False,False
36058863,626,11771,False,True,True,True,False,True,True,False,False,0,2368,1,5844,7112,False,False,False,False,False
36058869,626,11771,False,True,True,True,False,True,True,False,False,0,2368,0,5842,7112,False,False,False,False,False
36058875,626,11770,False,True,True,True,False,True,True,False,False,0,2368,0,5842,7112,False,False,False,False,False
36058880,626,11767,False,True,True,True,False,True,True,False,False,1,2369,1,5844,7099,False,False,False,False,False
36058886,626,11767,False,True,True,True,False,True,True,False,False,0,2369,1,5844,7099,False,False,False,False,False
36058886,626,13329,True,False,True,True,False,True,True,False,False,0,2347,1,5833,7132,False,False,False,False,False
36058892,626,11767,False,True,True,True,False,True,True,False,False,0,2367,1,5788,7103,False,False,False,False,False
36058892,626,13330,True,False,True,True,False,True,True,False,False,3818,2347,1,5853,7140,False,False,False,False,False
36058898,626,11771,False,True,True,True,False,True,True,False,False,0,2368,1,5788,7080,False,False,False,False,False
36058898,626,11771,True,False,True,True,False,True,True,False,False,3818,2347,1,5847,7057,False,False,False,False,False
36058903,626,11769,False,True,True,True,False,True,True,False,False,0,2368,1,5845,7080,False,False,False,False,False
36058903,626,11769,False,False,True,True,False,True,True,False,False,3902,2347,1,5840,7072,False,False,False,False,False
36058909,626,11769,False,True,True,True,False,True,True,False,False,0,2367,1,5845,7137,False,False,False,False,False
36058909,626,11769,False,True,True,True,False,True,True,False,False,3900,2346,1,5845,7115,False,False,False,False,False
36058915,626,11770,False,True,True,True,False,True,True,False,False,0,2367,1,5845,7137,False,False,False,False,False
36058915,626,11770,False,True,True,True,False,True,True,False,False,3901,2346,1,5845,7115,False,False,False,False,False
36058920,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5833,7132,False,False,False,False,False
36058920,626,11770,False,True,True,True,False,True,True,False,False,3899,2346,1,5853,7126,False,False,False,False,False
36058926,626,11771,False,True,True,True,False,True,True,False,False,0,2368,1,5833,7132,False,False,False,False,False
36058926,626,11771,False,True,True,True,False,True,True,False,False,3899,2346,1,5837,7094,False,False,False,False,False
36058932,627,11771,False,True,True,True,False,True,True,False,False,0,2367,0,5834,7132,False,False,False,False,False
36058932,627,11771,False,True,True,True,False,True,True,False,False,3902,2347,1,5841,7101,False,False,False,False,False
36058938,627,11770,False,True,True,True,False,True,True,False,False,0,2367,0,5834,7132,False,False,False,False,False
36058938,627,11770,False,True,True,True,False,True,True,False,False,3901,2347,1,5817,7089,False,False,False,False,False
36058945,627,11770,False,True,True,True,False,True,True,False,False,0,2369,0,5792,7128,False,False,False,False,False
36058945,627,11770,False,True,True,True,False,True,True,False,False,3900,2347,1,5829,7109,False,False,False,False,False
36058950,626,11770,False,True,True,True,False,True,True,False,False,0,2368,0,5792,7052,False,False,False,False,False
