Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
663,635,13098,True,False,True,True,False,True,True,False,False,1400,1930,2,5382,6717,False,False,False,True,False
669,635,13098,True,False,True,True,False,True,True,False,False,1433,1964,0,5338,6726,False,False,False,True,False
669,635,13098,True,False,True,True,False,True,True,False,False,1400,1930,1,5391,6711,False,False,False,True,False
676,635,13099,True,False,True,True,False,True,True,False,False,1431,1964,0,5366,6726,False,False,False,True,False
676,635,13099,True,False,True,True,False,True,True,False,False,1399,1930,1,5379,6711,False,False,False,True,False
682,635,13097,True,False,True,True,False,True,True,False,False,1431,1962,0,5366,6743,False,False,False,True,False
682,635,13097,True,False,True,True,False,True,True,False,False,1431,1962,1,5396,6727,False,False,False,True,False
688,635,13097,True,False,True,True,False,True,True,False,False,1432,1962,0,5357,6743,False,False,False,True,False
688,635,13097,True,False,True,True,False,True,True,False,False,1432,1962,2,5355,6757,False,False,False,True,False
694,635,13099,True,False,True,True,False,True,True,False,False,1432,1962,1,5357,6756,False,False,False,True,False
694,635,13099,True,False,True,True,False,True,True,False,False,1432,1962,1,5355,6757,False,False,False,True,False
699,635,13099,True,False,True,True,False,True,True,False,False,1430,1962,1,5354,6693,False,False,False,True,False
699,635,13099,True,False,True,True,False,True,True,False,False,1430,1962,1,5354,6756,False,False,False,True,False
705,635,13098,True,False,True,True,False,True,True,False,False,1430,1962,1,5354,6693,False,False,False,True,False
705,635,13098,True,False,True,True,False,True,True,False,False,1430,1962,1,5354,6756,False,False,False,True,False
