Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
401,633,13195,True,False,True,True,False,True,False,False,False,1365,1908,1,5361,6781,False,False,False,True,False
408,633,13195,True,False,True,True,False,True,False,False,False,1365,1908,1,5361,6781,False,False,False,True,False
413,632,13195,True,False,True,True,False,True,False,False,False,1367,1908,0,5364,6781,False,False,False,True,False
419,633,13194,True,False,True,True,False,True,False,False,False,1368,1909,0,5385,6776,False,False,False,True,False
425,632,13196,True,False,True,True,False,True,False,False,False,1368,1909,0,5385,6699,False,False,False,True,False
431,633,13196,True,False,True,True,False,True,False,False,False,1367,1908,0,5384,6699,False,False,False,True,False
438,633,13194,True,False,True,True,False,True,False,False,False,1367,1908,0,5384,6734,False,False,False,True,False
443,633,13194,True,False,True,True,False,True,False,False,False,1367,1908,0,5328,6734,False,False,False,True,False
449,633,13194,True,False,True,True,False,True,False,False,False,1367,1908,0,5328,6736,False,False,False,True,False
449,635,13152,True,False,True,True,False,True,False,False,False,1385,1919,0,5348,6758,False,False,False,True,False
455,632,13195,True,False,True,True,False,True,False,False,False,1367,1907,1,5338,6745,False,False,False,True,False
455,632,13152,True,False,True,True,False,True,False,False,False,1390,1919,0,5354,6758,False,False,False,True,False
461,633,13195,True,False,True,True,False,True,False,False,False,1366,1908,1,5359,6745,False,False,False,True,False
461,633,13195,True,False,True,True,False,True,False,False,False,1386,1919,1,5311,6735,False,False,False,True,False
467,632,13193,True,False,True,True,False,True,False,False,False,1367,1908,1,5359,6791,False,False,False,True,False
467,632,13193,True,False,True,True,False,True,False,False,False,1388,1919,1,5360,6742,False,False,False,True,False
473,633,13193,True,False,True,True,False,True,False,False,False,1367,1909,1,5356,6791,False,False,False,True,False
473,633,13193,True,False,True,True,False,True,False,False,False,1389,1919,1,5363,6774,False,False,False,True,False
479,632,13195,True,False,True,True,False,True,False,False,False,1367,1908,1,5356,6716,False,False,False,True,False
479,632,13195,True,False,True,True,False,True,False,False,False,1388,1919,1,5363,6774,False,False,False,True,False
484,632,13195,True,False,True,True,False,True,False,False,False,1367,1908,1,5369,6716,False,False,False,True,False
484,632,13195,True,False,True,True,False,True,False,False,False,1387,1919,0,5360,6765,False,False,False,True,False
491,633,13195,True,False,True,True,False,True,False,False,False,1366,1907,1,5369,6727,False,False,False,True,False
491,633,13195,True,False,True,True,False,True,False,False,False,1387,1919,1,5364,6691,False,False,False,True,False
497,632,13192,True,False,True,True,False,True,False,False,False,1366,1907,0,5327,6727,False,False,False,True,False
497,632,13192,True,False,True,True,False,True,False,False,False,1388,1919,1,5332,6720,False,False,False,True,False
503,634,13192,True,False,True,True,False,True,False,False,False,1366,1908,0,5365,6722,False,False,False,True,False
503,634,13192,True,False,True,True,False,True,False,False,False,1388,1919,1,5342,6765,False,False,False,True,False
511,633,13195,True,False,True,True,False,True,False,False,False,1366,1908,1,5365,6761,False,False,False,True,False
511,633,13195,True,False,True,True,False,True,False,False,False,1388,1919,1,5342,6765,False,False,False,True,False
517,633,13195,True,False,True,True,False,True,False,False,False,1365,1909,1,5356,6770,False,False,False,True,False
517,633,13195,True,False,True,True,False,True,False,False,False,1390,1919,0,5367,6763,False,False,False,True,False
523,633,13195,True,False,True,True,False,True,False,False,False,1366,1908,1,5356,6770,False,False,False,True,False
523,633,13195,True,False,True,True,False,True,False,False,False,1390,1919,0,5367,6763,False,False,False,True,False
529,633,13193,True,False,True,True,False,True,False,False,False,1367,1908,0,5349,6710,False,False,False,True,False
529,633,13193,True,False,True,True,False,True,False,False,False,1392,1920,0,5380,6719,False,False,False,True,False
536,633,13193,True,False,True,True,False,True,False,False,False,1367,1908,0,5356,6710,False,False,False,True,False
536,633,13193,True,False,True,True,False,True,False,False,False,1392,1920,0,5330,6729,False,False,False,True,False
543,633,13193,True,False,True,True,False,True,False,False,False,1367,1908,0,5356,6759,False,False,False,True,False
543,633,13193,True,False,True,True,False,True,False,False,False,1390,1919,1,5339,6755,False,False,False,True,False
548,633,13193,True,False,True,True,False,True,False,False,False,1367,1909,0,5318,6759,False,False,False,True,False
548,633,13193,True,False,True,True,False,True,False,False,False,1388,1920,1,5339,6755,False,False,False,True,False
554,633,13193,True,False,True,True,False,True,False,False,False,1366,1908,0,5318,6746,False,False,False,True,False
554,633,13193,True,False,True,True,False,True,False,False,False,1388,1920,1,5357,6760,False,False,False,True,False
560,633,13195,True,False,True,True,False,True,False,False,False,1366,1908,1,5348,6746,False,False,False,True,False
560,633,13195,True,False,True,True,False,True,False,False,False,1388,1920,1,5356,6768,False,False,False,True,False
566,633,13193,True,False,True,True,False,True,False,False,False,1366,1908,0,5349,6736,False,False,False,True,False
566,633,13193,True,False,True,True,False,True,False,False,False,1388,1919,1,5366,6768,False,False,False,True,False
572,633,13193,True,False,True,True,False,True,False,False,False,1366,1908,0,5349,6753,False,False,False,True,False
572,633,13193,True,False,True,True,False,True,False,False,False,1390,1919,1,5366,6695,False,False,False,True,False
578,633,13195,True,False,True,True,False,True,False,False,False,1367,1908,0,5368,6753,False,False,False,True,False
578,633,13195,True,False,True,True,False,True,False,False,False,1390,1919,1,5327,6740,False,False,False,True,False
584,633,13195,True,False,True,True,False,True,False,False,False,1367,1908,1,5366,6695,False,False,False,True,False
584,633,13195,True,False,True,True,False,True,False,False,False,1388,1919,1,5327,6740,False,False,False,True,False
590,633,13204,True,False,True,True,False,True,False,False,False,1366,1908,1,5366,6695,False,False,False,True,False
590,633,13204,True,False,True,True,False,True,False,False,False,1388,1920,1,5344,6740,False,False,False,True,False
596,633,13204,True,False,True,True,False,True,False,False,False,1366,1889,1,5316,6726,False,False,False,True,False
596,633,13204,True,False,True,True,False,True,False,False,False,1390,1919,1,5344,6736,False,False,False,True,False
601,633,13205,True,False,True,True,False,True,False,False,False,1366,1889,1,5316,6745,False,False,False,True,False
601,633,13205,True,False,True,True,False,True,False,False,False,1390,1919,1,5344,6736,False,False,False,True,False
607,633,13205,True,False,True,True,False,True,False,False,False,1366,1887,1,5338,6745,False,False,False,True,False
607,633,13205,True,False,True,True,False,True,False,False,False,1389,1919,1,5347,6745,False,False,False,True,False
613,633,13205,True,False,True,True,False,True,False,False,False,1371,1887,1,5338,6741,False,False,False,True,False
613,633,13205,True,False,True,True,False,True,False,False,False,1389,1919,1,5347,6792,False,False,False,True,False
620,633,13207,True,False,True,True,False,True,False,False,False,1371,1887,1,5352,6741,False,False,False,True,False
620,633,13207,True,False,True,True,False,True,False,False,False,1388,1919,1,5350,6720,False,False,False,True,False
626,633,13207,True,False,True,True,False,True,False,False,False,1367,1887,1,5352,6746,False,False,False,True,False
626,633,13207,True,False,True,True,False,True,False,False,False,1388,1919,1,5330,6720,False,False,False,True,False
632,633,13202,True,False,True,True,False,True,False,False,False,1367,1887,1,5356,6746,False,False,False,True,False
632,633,13202,True,False,True,True,False,True,False,False,False,1387,1919,0,5350,6732,False,False,False,True,False
639,633,13202,True,False,True,True,False,True,False,False,False,1367,1887,1,5356,6685,False,False,False,True,False
639,633,13202,True,False,True,True,False,True,False,False,False,1367,1919,0,5350,6732,False,False,False,True,False
646,633,13206,True,False,True,True,False,True,False,False,False,1366,1887,1,5361,6685,False,False,False,True,False
646,633,13206,True,False,True,True,False,True,False,False,False,1366,1929,0,5359,6756,False,False,False,True,False
652,634,13204,True,False,True,True,False,True,False,False,False,1366,1887,1,5331,6720,False,False,False,True,False
652,634,13204,True,False,True,True,False,True,False,False,False,1366,1887,0,5367,6760,False,False,False,True,False
658,633,13204,True,False,True,True,False,True,False,False,False,1366,1886,1,5331,6765,False,False,False,True,False
658,633,13204,True,False,True,True,False,True,False,False,False,1366,1886,1,5378,6699,False,False,False,True,False
664,633,13204,True,False,True,True,False,True,False,False,False,1366,1886,1,5342,6765,False,False,False,True,False
664,633,13204,True,False,True,True,False,True,False,False,False,1366,1886,1,5340,6736,False,False,False,True,False
669,633,13204,True,False,True,True,False,True,False,False,False,1365,1887,1,5342,6759,False,False,False,True,False
